Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-08-27 00:00:00,Go Ahead Eagles,Sparta Rotterdam,0,1,A,2.28,3.38,3.09,1.93,1.86,1442.59,1486.85,-44.27,0.67,2.67,0,0,3,0.67,1.33,0,1,2,0,0,0,0.0,0.0
2022-08-27 00:00:00,Vitesse,Waalwijk,2,2,D,1.69,3.98,4.74,1.71,2.12,1458.74,1483.82,-25.08,1.0,4.0,0,0,3,1.0,1.33,0,2,1,0,0,0,0.0,0.0
2022-08-28 00:00:00,Utrecht,Ajax,0,2,A,6.17,4.99,1.44,1.43,2.77,1471.27,1554.96,-83.69,1.33,1.67,0,2,1,3.33,1.0,3,0,0,0,0,0,0.0,0.0
2022-08-28 00:00:00,Excelsior,PSV Eindhoven,1,6,A,8.89,6.13,1.28,1.3,3.46,1513.71,1543.71,-30.0,2.5,0.5,2,0,0,4.5,1.5,2,0,0,0,0,0,0.0,0.0
2022-08-28 00:00:00,Volendam,Twente,1,0,H,4.43,4.05,1.71,1.54,2.43,1501.26,1511.8,-10.55,1.5,3.0,0,1,1,2.0,0.0,2,0,0,0,0,0,0.0,0.0
2022-08-28 00:00:00,Cambuur,AZ Alkmaar,0,1,A,4.46,3.89,1.74,1.65,2.22,1486.29,1543.09,-56.8,1.33,1.0,1,1,1,2.5,1.0,2,0,0,0,0,0,0.0,0.0
2022-08-31 00:00:00,PSV Eindhoven,Volendam,7,1,H,1.09,11.34,21.77,1.17,4.62,1556.88,1488.08,68.8,5.0,1.33,3,0,0,1.33,2.0,1,1,1,0,0,0,0.0,0.0
2022-08-31 00:00:00,Twente,Excelsior,4,0,H,1.28,5.95,9.7,1.38,2.94,1526.89,1498.63,28.26,1.33,0.33,2,0,1,2.0,2.33,2,0,1,0,0,0,0.0,0.0
2022-09-01 00:00:00,AZ Alkmaar,Nijmegen,1,1,D,1.47,4.46,6.46,1.63,2.25,1541.27,1502.44,38.82,2.0,0.67,3,0,0,1.67,1.0,1,1,1,0,0,0,0.0,0.0
2022-09-02 00:00:00,For Sittard,Utrecht,3,4,A,3.07,3.72,2.17,1.57,2.36,1430.53,1485.11,-54.58,1.0,3.0,0,0,4,1.0,1.75,0,2,2,0,0,0,0.0,0.0
2022-09-03 00:00:00,Ajax,Cambuur,4,0,H,1.1,10.66,21.4,1.17,4.72,1567.04,1474.22,92.82,3.0,0.75,4,0,0,1.0,1.0,1,1,2,0,0,0,0.0,0.0
2022-09-03 00:00:00,Twente,PSV Eindhoven,2,1,H,3.75,3.83,1.89,1.54,2.44,1543.18,1540.59,2.59,2.0,0.25,3,0,1,5.5,1.25,4,0,0,0,0,0,0.0,0.0
2022-09-03 00:00:00,Sparta Rotterdam,Volendam,4,0,H,1.6,4.23,5.1,1.62,2.26,1501.9,1473.03,28.88,0.75,1.0,1,1,2,1.25,3.25,1,1,2,0,0,0,0.0,0.0
2022-09-03 00:00:00,Go Ahead Eagles,Feyenoord,3,4,A,7.41,4.99,1.39,1.53,2.44,1431.78,1553.32,-121.54,0.5,2.25,0,0,4,2.5,0.5,3,1,0,0,0,0,0.0,0.0
2022-09-04 00:00:00,Groningen,Vitesse,0,1,A,2.39,3.51,2.82,1.71,2.1,1483.28,1475.51,7.77,1.25,2.25,1,2,1,1.25,3.5,0,1,3,0,0,0,0.0,0.0
2022-09-04 00:00:00,FC Emmen,AZ Alkmaar,0,3,A,3.8,3.69,1.92,1.68,2.15,1474.73,1553.96,-79.23,1.25,2.75,1,1,2,1.75,0.75,3,1,0,0,0,0,0.0,0.0
2022-09-04 00:00:00,Waalwijk,Excelsior,5,2,H,1.7,4.13,4.47,1.56,2.39,1499.46,1482.99,16.47,1.25,1.5,0,3,1,1.5,2.75,2,0,2,0,0,0,0.0,0.0
