Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2023-12-03 00:00:00,Leverkusen,Dortmund,1,1,D,1.67,4.5,4.57,1.38,3.07,1627.6,1558.33,69.27,2.8,0.8,5,0,0,1.8,2.2,2,1,2,0,0,0,0.0,0.0
2023-12-03 00:00:00,Mainz,Freiburg,0,1,A,2.29,3.53,3.12,1.91,1.92,1449.96,1484.51,-34.54,1.2,1.2,1,3,1,1.6,2.0,1,2,2,0,0,0,0.0,0.0
2023-12-08 00:00:00,Hoffenheim,Bochum,3,1,H,1.72,4.25,4.44,1.48,2.67,1506.5,1478.05,28.46,1.6,1.8,1,2,2,1.6,1.0,2,3,0,0,0,0,0.0,0.0
2023-12-09 00:00:00,Ein Frankfurt,Bayern Munich,5,1,H,8.81,5.82,1.32,1.42,2.85,1505.46,1619.52,-114.06,2.0,1.8,1,2,2,4.0,0.6,5,0,0,0,0,0,0.0,0.0
2023-12-09 00:00:00,Heidenheim,Darmstadt,3,2,H,2.08,3.66,3.48,1.77,2.07,1443.7,1427.65,16.05,1.2,1.6,1,1,3,0.4,2.4,0,2,3,0,0,0,0.0,0.0
2023-12-09 00:00:00,Union Berlin,M'gladbach,3,1,H,2.15,3.66,3.29,1.74,2.13,1416.48,1492.65,-76.17,0.2,2.6,0,1,4,2.6,1.8,3,1,1,0,0,0,0.0,0.0
2023-12-09 00:00:00,Werder Bremen,Augsburg,2,0,H,2.42,3.71,2.77,1.61,2.35,1446.52,1501.43,-54.92,1.2,1.8,1,2,2,1.6,1.2,2,3,0,0,0,0,0.0,0.0
2023-12-09 00:00:00,Wolfsburg,Freiburg,0,1,A,2.27,3.68,3.03,1.7,2.18,1470.89,1498.02,-27.13,1.4,2.6,1,1,3,1.4,1.8,1,2,2,0,0,0,0.0,0.0
2023-12-09 00:00:00,Dortmund,RB Leipzig,2,3,A,2.55,3.89,2.54,1.43,2.81,1561.28,1548.58,12.7,1.8,2.4,1,2,2,2.4,1.2,3,0,2,0,0,0,0.0,0.0
2023-12-10 00:00:00,Stuttgart,Leverkusen,1,1,D,2.88,3.78,2.32,1.53,2.49,1579.2,1624.65,-45.45,1.6,1.4,3,0,2,2.6,0.8,4,1,0,0,0,0,0.0,0.0
2023-12-10 00:00:00,FC Koln,Mainz,0,0,D,2.39,3.49,2.97,1.89,1.94,1442.97,1436.45,6.52,0.6,1.8,1,2,2,1.0,0.8,1,3,1,0,0,0,0.0,0.0
2023-12-15 00:00:00,M'gladbach,Werder Bremen,2,2,D,2.0,3.96,3.48,1.52,2.54,1474.41,1463.87,10.54,2.4,2.2,2,1,2,1.2,1.8,1,2,2,0,0,0,0.0,0.0
2023-12-16 00:00:00,Augsburg,Dortmund,1,1,D,3.5,4.2,1.93,1.43,2.82,1484.08,1545.73,-61.65,1.0,1.2,1,3,1,1.6,2.4,1,1,3,0,0,0,0.0,0.0
2023-12-16 00:00:00,Bochum,Union Berlin,3,0,H,2.68,3.46,2.64,1.93,1.9,1464.27,1434.72,29.55,1.4,1.2,2,2,1,0.8,2.2,1,1,3,0,0,0,0.0,0.0
2023-12-16 00:00:00,Darmstadt,Wolfsburg,0,1,A,3.21,3.62,2.21,1.75,2.11,1413.34,1457.06,-43.72,0.8,1.4,0,2,3,1.0,2.2,1,1,3,0,0,0,0.0,0.0
2023-12-16 00:00:00,Mainz,Heidenheim,0,1,A,1.68,4.22,4.77,1.66,2.27,1436.73,1458.01,-21.28,0.6,0.4,1,3,1,1.6,1.6,2,1,2,0,0,0,0.0,0.0
2023-12-16 00:00:00,RB Leipzig,Hoffenheim,3,1,H,1.45,5.21,6.14,1.37,3.1,1564.13,1520.28,43.85,1.8,1.6,3,0,2,1.6,1.6,1,2,2,0,0,0,0.0,0.0
2023-12-17 00:00:00,Bayern Munich,Stuttgart,3,0,H,1.46,5.29,6.01,1.35,3.18,1599.76,1581.16,18.61,3.6,1.4,4,0,1,1.4,1.0,3,1,1,0,0,0,0.0,0.0
2023-12-17 00:00:00,Freiburg,FC Koln,2,0,H,1.83,3.77,4.36,1.87,1.96,1511.85,1442.69,69.16,1.4,1.4,2,2,1,0.6,0.6,1,3,1,0,0,0,0.0,0.0
2023-12-17 00:00:00,Leverkusen,Ein Frankfurt,3,0,H,1.35,5.48,8.06,1.47,2.69,1622.7,1525.22,97.49,2.4,0.8,3,2,0,2.4,1.4,2,1,2,0,0,0,0.0,0.0
2023-12-19 00:00:00,Werder Bremen,RB Leipzig,1,1,D,5.06,4.62,1.6,1.45,2.76,1464.32,1577.25,-112.92,1.2,1.8,1,2,2,2.4,1.4,4,0,1,0,0,0,0.0,0.0
2023-12-19 00:00:00,Hoffenheim,Darmstadt,3,3,D,1.45,4.97,6.55,1.48,2.65,1507.16,1400.22,106.94,1.4,1.6,1,2,2,0.6,1.2,0,2,3,0,0,0,0.0,0.0
2023-12-19 00:00:00,Dortmund,Mainz,1,1,D,1.54,4.84,5.46,1.46,2.74,1543.1,1422.65,120.45,1.8,1.8,1,2,2,0.2,0.6,0,3,2,0,0,0,0.0,0.0
2023-12-20 00:00:00,Stuttgart,Augsburg,3,0,H,1.37,5.34,7.83,1.48,2.67,1566.96,1486.72,80.24,1.4,1.2,3,1,1,1.0,1.2,1,3,1,0,0,0,0.0,0.0
2023-12-20 00:00:00,Wolfsburg,Bayern Munich,1,2,A,7.57,5.63,1.36,1.39,3.01,1470.18,1613.96,-143.78,0.8,1.8,2,0,3,2.6,1.4,4,0,1,0,0,0,0.0,0.0
2023-12-20 00:00:00,Heidenheim,Freiburg,3,2,H,2.85,3.59,2.43,1.74,2.12,1472.09,1523.9,-51.81,1.4,1.6,2,1,2,1.2,0.8,3,1,1,0,0,0,0.0,0.0
2023-12-20 00:00:00,Leverkusen,Bochum,4,0,H,1.19,7.95,13.9,1.37,3.11,1633.6,1478.0,155.6,2.4,0.4,3,2,0,1.6,1.0,2,2,1,0,0,0,0.0,0.0
2023-12-20 00:00:00,Union Berlin,FC Koln,2,0,H,1.95,3.58,4.02,2.0,1.84,1420.99,1430.63,-9.64,0.8,2.4,1,1,3,0.4,0.8,1,2,2,0,0,0,0.0,0.0
2023-12-20 00:00:00,Ein Frankfurt,M'gladbach,2,1,H,1.87,3.97,3.91,1.61,2.34,1514.32,1473.95,40.36,1.8,2.0,1,1,3,2.2,2.0,2,1,2,0,0,0,0.0,0.0
2024-01-12 00:00:00,Bayern Munich,Hoffenheim,3,0,H,1.15,9.39,15.67,1.21,4.38,1623.09,1502.68,120.4,2.2,1.6,4,0,1,1.8,2.0,1,2,2,0,0,0,0.0,0.0
2024-01-13 00:00:00,Augsburg,Leverkusen,0,1,A,5.67,4.63,1.54,1.54,2.49,1475.12,1642.3,-167.18,0.8,1.6,1,2,2,2.4,0.4,3,2,0,0,0,0,0.0,0.0
2024-01-13 00:00:00,FC Koln,Heidenheim,1,1,D,2.08,3.71,3.45,1.73,2.14,1415.22,1489.31,-74.09,0.2,1.0,1,1,3,1.6,1.2,3,1,1,0,0,0,0.0,0.0
2024-01-13 00:00:00,Freiburg,Union Berlin,0,0,D,2.09,3.58,3.52,1.98,1.85,1506.68,1436.41,70.28,1.4,0.8,3,1,1,1.2,1.8,2,1,2,0,0,0,0.0,0.0
2024-01-13 00:00:00,Mainz,Wolfsburg,1,1,D,2.22,3.49,3.3,1.91,1.92,1427.65,1461.06,-33.41,0.4,0.8,0,3,2,1.0,1.4,2,0,3,0,0,0,0.0,0.0
2024-01-13 00:00:00,RB Leipzig,Ein Frankfurt,0,1,A,1.44,4.98,6.88,1.51,2.59,1572.54,1527.58,44.95,2.0,1.4,3,1,1,1.8,1.8,2,0,3,0,0,0,0.0,0.0
2024-01-13 00:00:00,Darmstadt,Dortmund,0,3,A,5.44,4.74,1.54,1.45,2.75,1404.69,1538.1,-133.4,1.2,1.8,0,2,3,1.8,1.6,1,3,1,0,0,0,0.0,0.0
2024-01-14 00:00:00,M'gladbach,Stuttgart,3,1,H,3.6,4.05,1.93,1.51,2.58,1460.69,1578.55,-117.86,1.6,2.4,1,1,3,1.6,1.0,3,1,1,0,0,0,0.0,0.0
2024-01-14 00:00:00,Bochum,Werder Bremen,1,1,D,2.19,3.72,3.15,1.64,2.28,1469.3,1469.03,0.27,1.4,1.6,2,1,2,1.0,1.6,1,2,2,0,0,0,0.0,0.0
2024-01-20 00:00:00,Bochum,Stuttgart,1,0,H,3.65,3.87,1.97,1.67,2.24,1469.29,1558.65,-89.36,1.6,1.8,2,1,2,1.4,1.4,2,1,2,0,1,0,0.0,5.0
2024-01-20 00:00:00,FC Koln,Dortmund,0,4,A,4.32,4.22,1.75,1.54,2.49,1418.37,1547.61,-129.24,0.4,1.0,1,2,2,1.6,1.2,1,3,1,0,1,0,0.0,1.0
2024-01-20 00:00:00,Darmstadt,Ein Frankfurt,2,2,D,3.82,3.7,1.96,1.84,2.0,1395.19,1544.51,-149.33,1.0,2.2,0,1,4,1.8,1.4,3,0,2,0,1,0,0.0,1.0
2024-01-20 00:00:00,Freiburg,Hoffenheim,3,2,H,2.05,3.84,3.42,1.64,2.29,1503.69,1492.68,11.0,1.2,0.6,3,1,1,1.6,2.4,1,1,3,1,0,0,2.0,1.0
2024-01-20 00:00:00,Heidenheim,Wolfsburg,1,1,D,2.71,3.55,2.56,1.77,2.09,1486.16,1459.62,26.54,1.8,1.4,3,1,1,0.8,1.4,1,1,3,0,1,0,0.0,2.0
2024-01-20 00:00:00,RB Leipzig,Leverkusen,2,3,A,2.44,3.75,2.74,1.6,2.38,1555.61,1650.59,-94.98,1.8,1.2,3,1,1,2.0,0.4,3,2,0,0,1,0,2.0,3.0
2024-01-21 00:00:00,Bayern Munich,Werder Bremen,0,1,A,1.09,11.9,24.26,1.21,4.34,1633.09,1469.05,164.04,2.0,1.2,4,0,1,1.2,1.2,1,3,1,1,0,0,4.0,0.0
2024-01-21 00:00:00,M'gladbach,Augsburg,1,2,A,1.92,3.97,3.67,1.54,2.46,1480.59,1466.83,13.76,1.8,1.8,2,1,2,0.6,1.6,1,1,3,0,0,1,4.0,4.0
2024-01-24 00:00:00,Bayern Munich,Union Berlin,1,0,H,1.16,8.09,17.3,1.4,2.94,1611.49,1439.4,172.09,1.8,1.4,3,0,2,1.2,1.0,2,2,1,0,0,0,0.0,0.0
2024-01-26 00:00:00,Ein Frankfurt,Mainz,1,0,H,2.14,3.46,3.52,2.04,1.8,1538.43,1429.09,109.35,2.0,1.4,3,1,1,0.4,0.8,0,3,2,0,0,1,1.0,1.0
2024-01-27 00:00:00,Leverkusen,M'gladbach,0,0,D,1.28,6.31,9.71,1.38,3.08,1661.59,1465.0,196.59,2.4,0.6,4,1,0,1.6,2.0,1,1,3,1,0,0,3.0,0.0
2024-01-27 00:00:00,Wolfsburg,FC Koln,1,1,D,1.84,3.79,4.28,1.83,2.02,1460.76,1408.71,52.06,0.8,1.0,1,2,2,0.2,1.8,0,2,3,1,0,0,2.0,1.0
2024-01-27 00:00:00,Werder Bremen,Freiburg,3,1,H,2.45,3.55,2.83,1.77,2.06,1490.64,1518.21,-27.57,1.4,0.8,2,3,0,1.6,1.0,3,1,1,0,1,0,0.0,1.0
2024-01-27 00:00:00,Hoffenheim,Heidenheim,1,1,D,1.7,4.28,4.55,1.5,2.55,1478.16,1485.01,-6.86,1.8,2.6,1,1,3,1.8,1.2,3,2,0,1,0,0,3.0,2.0
2024-01-27 00:00:00,Augsburg,Bayern Munich,2,3,A,9.05,6.01,1.31,1.39,3.04,1482.42,1619.61,-137.19,0.6,1.6,1,1,3,1.8,0.4,4,0,1,0,1,0,1.0,3.0
2024-01-27 00:00:00,Stuttgart,RB Leipzig,5,2,H,2.71,3.77,2.45,1.57,2.4,1539.88,1544.61,-4.73,1.0,1.6,1,1,3,1.8,1.6,2,1,2,0,1,0,1.0,5.0
2024-01-28 00:00:00,Union Berlin,Darmstadt,1,0,H,1.63,4.01,5.58,1.89,1.93,1431.28,1401.26,30.01,1.0,1.0,2,1,2,1.4,2.4,0,2,3,1,0,0,4.0,1.0
2024-01-28 00:00:00,Dortmund,Bochum,3,1,H,1.37,5.56,7.43,1.41,2.92,1557.27,1488.06,69.21,2.2,1.0,2,2,1,1.2,1.6,2,1,2,0,0,1,1.0,1.0
2024-02-02 00:00:00,Heidenheim,Dortmund,0,0,D,3.94,4.32,1.81,1.43,2.85,1484.72,1569.32,-84.6,1.4,1.0,2,3,0,2.4,0.6,3,2,0,0,0,1,2.0,2.0
2024-02-03 00:00:00,FC Koln,Ein Frankfurt,2,0,H,3.23,3.46,2.26,1.97,1.87,1410.94,1548.86,-137.93,0.4,2.0,0,2,3,1.2,1.2,3,1,1,0,0,1,1.0,1.0
2024-02-03 00:00:00,Mainz,Werder Bremen,0,1,A,2.1,3.53,3.53,1.95,1.89,1418.66,1506.83,-88.17,0.4,0.8,0,3,2,1.6,1.0,2,3,0,0,1,0,0.0,4.0
2024-02-03 00:00:00,Freiburg,Stuttgart,1,3,A,3.12,3.71,2.21,1.74,2.13,1502.03,1555.08,-53.05,1.6,1.6,2,1,2,1.8,1.8,2,0,3,0,1,0,0.0,5.0
2024-02-03 00:00:00,Bochum,Augsburg,1,1,D,2.18,3.62,3.25,1.74,2.08,1476.01,1473.06,2.96,1.2,1.6,2,1,2,1.0,1.8,1,1,3,0,0,1,2.0,2.0
2024-02-03 00:00:00,Bayern Munich,M'gladbach,3,1,H,1.15,8.9,16.45,1.24,4.07,1628.98,1472.68,156.3,1.8,0.8,4,0,1,1.4,1.4,1,2,2,1,0,0,2.0,1.0
2024-02-03 00:00:00,Darmstadt,Leverkusen,0,2,A,9.56,6.21,1.29,1.44,2.79,1387.56,1653.9,-266.35,1.0,2.0,0,2,3,2.2,0.4,4,1,0,0,1,0,1.0,5.0
2024-02-04 00:00:00,Wolfsburg,Hoffenheim,2,2,D,2.12,3.8,3.24,1.6,2.36,1458.53,1478.45,-19.92,1.0,1.0,1,3,1,1.4,2.6,0,2,3,0,1,0,1.0,3.0
2024-02-04 00:00:00,RB Leipzig,Union Berlin,2,0,H,1.4,5.0,7.76,1.63,2.3,1529.4,1444.98,84.42,1.6,2.2,1,1,3,0.6,0.8,2,1,2,1,0,0,3.0,0.0
2024-02-07 00:00:00,Mainz,Union Berlin,1,1,D,2.18,3.31,3.56,2.24,1.67,1407.38,1433.56,-26.17,0.4,1.0,0,2,3,0.6,0.6,2,1,2,0,1,0,1.0,4.0
2024-02-09 00:00:00,Dortmund,Freiburg,3,0,H,1.46,4.95,6.37,1.44,2.82,1565.74,1489.3,76.44,2.2,0.4,3,2,0,1.4,2.2,1,1,3,1,0,0,4.0,2.0
2024-02-10 00:00:00,Ein Frankfurt,Bochum,1,1,D,1.76,3.85,4.67,1.86,1.97,1528.2,1475.89,52.32,1.2,1.0,3,1,1,0.8,1.8,1,2,2,0,0,1,1.0,1.0
2024-02-10 00:00:00,Augsburg,RB Leipzig,2,2,D,4.21,4.23,1.76,1.52,2.56,1473.18,1540.83,-67.65,1.0,1.8,1,1,3,1.4,2.0,1,1,3,0,1,0,0.0,3.0
2024-02-10 00:00:00,M'gladbach,Darmstadt,0,0,D,1.6,4.32,5.37,1.68,2.23,1464.01,1382.23,81.78,1.2,1.6,1,1,3,1.0,2.2,0,2,3,0,0,1,3.0,3.0
2024-02-10 00:00:00,Union Berlin,Wolfsburg,1,0,H,2.3,3.37,3.21,2.09,1.77,1432.43,1459.39,-26.96,0.4,0.8,1,2,2,1.2,1.4,0,4,1,0,1,0,1.0,2.0
2024-02-10 00:00:00,Werder Bremen,Heidenheim,1,2,A,1.85,3.81,4.17,1.74,2.13,1518.11,1488.3,29.8,1.4,0.6,3,2,0,1.2,1.0,1,4,0,0,1,0,2.0,4.0
2024-02-10 00:00:00,Leverkusen,Bayern Munich,3,0,H,2.63,3.84,2.48,1.48,2.66,1659.23,1637.65,21.58,2.0,0.4,4,1,0,2.0,0.8,4,0,1,0,0,1,2.0,2.0
2024-02-11 00:00:00,Stuttgart,Mainz,3,1,H,1.44,4.7,7.27,1.71,2.16,1567.81,1408.51,159.3,2.4,1.4,3,0,2,0.6,1.0,0,3,2,1,0,0,3.0,1.0
2024-02-11 00:00:00,Hoffenheim,FC Koln,1,1,D,1.83,3.96,4.08,1.6,2.36,1477.6,1431.6,46.0,1.6,2.4,0,3,2,0.8,1.6,1,2,2,1,0,0,3.0,1.0
2024-02-16 00:00:00,FC Koln,Werder Bremen,0,1,A,2.5,3.4,2.88,1.98,1.86,1433.57,1501.82,-68.25,1.0,1.4,1,3,1,1.4,0.8,3,1,1,0,1,0,1.0,2.0
2024-02-17 00:00:00,Wolfsburg,Dortmund,1,1,D,3.22,3.82,2.13,1.58,2.42,1443.23,1577.49,-134.26,1.0,1.2,0,4,1,2.6,0.2,4,1,0,0,1,0,0.0,1.0
2024-02-17 00:00:00,RB Leipzig,M'gladbach,2,0,H,1.38,5.55,7.2,1.38,3.07,1537.94,1460.54,77.4,1.6,2.2,1,1,3,1.0,1.2,1,2,2,1,0,0,1.0,0.0
2024-02-17 00:00:00,Mainz,Augsburg,1,0,H,2.02,3.61,3.68,1.95,1.89,1399.95,1476.07,-76.12,0.6,1.4,0,2,3,1.4,1.6,1,2,2,0,1,0,1.0,2.0
2024-02-17 00:00:00,Darmstadt,Stuttgart,1,2,A,6.89,4.77,1.45,1.66,2.27,1385.7,1576.38,-190.68,0.4,1.6,0,2,3,2.4,1.6,3,0,2,0,1,0,1.0,3.0
2024-02-17 00:00:00,Heidenheim,Leverkusen,1,2,A,8.33,5.58,1.35,1.52,2.56,1504.58,1673.3,-168.71,1.0,0.8,1,4,0,1.8,0.4,4,1,0,0,1,0,1.0,4.0
2024-02-17 00:00:00,Hoffenheim,Union Berlin,0,1,A,2.04,3.7,3.54,1.78,2.08,1475.62,1448.59,27.03,1.2,2.0,0,3,2,0.6,0.8,2,1,2,1,0,0,2.0,0.0
2024-02-18 00:00:00,Freiburg,Ein Frankfurt,3,3,D,2.32,3.4,3.13,2.0,1.83,1477.55,1525.96,-48.41,1.0,2.2,1,1,3,1.0,1.0,2,2,1,0,0,1,0.0,0.0
2024-02-18 00:00:00,Bochum,Bayern Munich,3,2,H,8.25,5.75,1.33,1.41,2.92,1478.13,1623.58,-145.45,1.0,1.2,1,3,1,1.4,1.4,3,0,2,0,1,0,0.0,7.0
2024-02-23 00:00:00,Leverkusen,Mainz,2,1,H,1.26,6.22,11.85,1.58,2.42,1681.54,1418.18,263.36,2.0,0.6,4,1,0,0.6,1.2,1,1,3,1,0,0,3.0,0.0
2024-02-24 00:00:00,M'gladbach,Bochum,5,2,H,2.01,3.83,3.52,1.63,2.31,1448.83,1499.06,-50.24,0.4,1.4,0,2,3,1.4,1.4,2,2,1,1,0,0,3.0,1.0
2024-02-24 00:00:00,Stuttgart,FC Koln,1,1,D,1.32,5.63,9.5,1.54,2.49,1583.88,1421.48,162.4,2.6,1.2,4,0,1,0.8,1.4,1,2,2,1,0,0,2.0,0.0
2024-02-24 00:00:00,Werder Bremen,Darmstadt,1,1,D,1.68,4.04,5.03,1.81,2.03,1513.91,1378.19,135.72,1.4,0.6,4,0,1,0.6,1.4,0,2,3,0,1,0,2.0,4.0
2024-02-24 00:00:00,Bayern Munich,RB Leipzig,2,1,H,1.69,4.41,4.46,1.42,2.9,1602.64,1549.66,52.99,1.8,1.8,3,0,2,2.0,2.0,2,1,2,0,0,1,2.0,2.0
2024-02-24 00:00:00,Union Berlin,Heidenheim,2,2,D,2.01,3.52,3.82,2.03,1.81,1464.76,1496.35,-31.59,0.8,0.6,3,1,1,1.0,1.0,1,3,1,0,1,0,0.0,1.0
2024-02-25 00:00:00,Ein Frankfurt,Wolfsburg,2,2,D,2.25,3.47,3.22,1.93,1.89,1523.88,1448.75,75.13,1.4,1.6,1,3,1,1.0,1.2,0,4,1,0,1,0,0.0,2.0
2024-02-25 00:00:00,Dortmund,Hoffenheim,2,3,A,1.51,5.0,5.42,1.32,3.36,1571.97,1459.46,112.51,2.2,0.4,3,2,0,1.2,1.6,0,3,2,1,0,0,3.0,1.0
2024-02-25 00:00:00,Augsburg,Freiburg,2,1,H,2.28,3.6,3.05,1.77,2.07,1457.83,1479.62,-21.79,1.4,1.6,1,2,2,1.6,2.8,1,1,3,0,1,0,0.0,2.0
2024-03-01 00:00:00,Freiburg,Bayern Munich,2,2,D,5.97,4.78,1.5,1.52,2.56,1463.68,1615.37,-151.69,1.2,2.8,0,1,4,2.0,2.0,3,0,2,0,1,0,0.0,3.0
2024-03-02 00:00:00,Union Berlin,Dortmund,0,2,A,3.44,3.6,2.11,1.74,2.13,1466.12,1552.27,-86.16,1.0,1.0,2,2,1,1.8,1.0,2,2,1,0,1,0,2.0,4.0
2024-03-02 00:00:00,Mainz,M'gladbach,1,1,D,1.97,3.76,3.71,1.78,2.07,1412.78,1465.98,-53.2,0.8,1.4,1,1,3,1.2,1.4,1,2,2,0,0,1,2.0,2.0
2024-03-02 00:00:00,Wolfsburg,Stuttgart,2,3,A,3.26,3.58,2.19,1.73,2.14,1451.95,1577.34,-125.39,1.2,1.4,0,4,1,2.8,1.2,4,1,0,0,1,0,1.0,3.0
2024-03-02 00:00:00,Heidenheim,Ein Frankfurt,1,2,A,2.8,3.39,2.56,1.9,1.93,1494.99,1520.69,-25.71,1.2,1.2,1,3,1,1.4,1.6,1,3,1,0,1,0,0.0,2.0
2024-03-02 00:00:00,Bochum,RB Leipzig,1,4,A,4.76,4.4,1.65,1.51,2.57,1481.91,1536.93,-55.02,1.6,2.4,1,2,2,1.8,1.8,2,1,2,0,0,1,0.0,0.0
2024-03-02 00:00:00,Darmstadt,Augsburg,0,6,A,2.85,3.44,2.48,1.81,2.04,1383.77,1473.77,-90.0,0.4,1.2,0,2,3,1.4,1.6,1,2,2,1,0,0,2.0,1.0
2024-03-03 00:00:00,FC Koln,Leverkusen,0,2,A,8.43,5.02,1.38,1.67,2.22,1428.02,1686.94,-258.92,1.0,0.8,1,3,1,1.8,0.4,4,1,0,0,1,0,0.0,3.0
2024-03-03 00:00:00,Hoffenheim,Werder Bremen,2,1,H,1.95,3.92,3.62,1.56,2.43,1479.15,1508.33,-29.18,1.4,1.4,1,3,1,1.4,0.8,3,1,1,1,0,0,3.0,2.0
2024-03-08 00:00:00,Stuttgart,Union Berlin,2,0,H,1.48,4.53,6.92,1.76,2.1,1587.15,1454.76,132.39,2.4,1.2,4,1,0,1.0,1.0,2,2,1,1,0,0,3.0,0.0
2024-03-09 00:00:00,Augsburg,Heidenheim,1,0,H,1.89,3.92,3.87,1.67,2.25,1484.97,1481.09,3.88,2.2,1.0,2,2,1,1.2,1.4,1,2,2,1,0,0,5.0,2.0
2024-03-09 00:00:00,Bayern Munich,Mainz,8,1,H,1.23,6.88,11.56,1.39,3.01,1609.21,1415.06,194.15,1.8,2.0,2,1,2,1.0,1.4,1,2,2,1,0,0,3.0,1.0
2024-03-09 00:00:00,RB Leipzig,Darmstadt,2,0,H,1.15,8.73,17.28,1.35,3.25,1549.57,1372.57,177.0,2.2,1.0,3,1,1,0.4,2.2,0,2,3,1,0,0,3.0,1.0
2024-03-09 00:00:00,Werder Bremen,Dortmund,1,2,A,3.77,4.08,1.88,1.46,2.72,1492.08,1563.63,-71.55,1.0,1.0,2,1,2,1.6,0.8,2,2,1,0,1,0,0.0,1.0
2024-03-09 00:00:00,M'gladbach,FC Koln,3,3,D,1.85,3.82,4.18,1.74,2.08,1463.7,1422.51,41.2,1.4,1.6,1,2,2,0.8,1.0,1,2,2,0,1,0,1.0,3.0
2024-03-10 00:00:00,Bochum,Freiburg,1,2,A,2.27,3.61,3.06,1.78,2.06,1469.27,1469.85,-0.58,1.6,2.6,1,2,2,1.4,2.6,0,2,3,0,1,0,1.0,2.0
2024-03-10 00:00:00,Ein Frankfurt,Hoffenheim,3,1,H,2.06,3.87,3.35,1.6,2.36,1534.58,1495.41,39.17,1.6,1.8,1,3,1,1.6,1.4,2,2,1,1,0,0,3.0,1.0
2024-03-10 00:00:00,Leverkusen,Wolfsburg,2,0,H,1.32,5.66,8.97,1.55,2.47,1692.45,1442.14,250.32,2.2,0.4,5,0,0,1.4,1.8,0,3,2,1,0,0,2.0,1.0
2024-03-15 00:00:00,FC Koln,RB Leipzig,1,5,A,6.54,4.72,1.48,1.61,2.38,1424.28,1557.53,-133.25,1.0,1.6,0,3,2,2.2,1.0,3,1,1,0,1,0,0.0,6.0
2024-03-16 00:00:00,Wolfsburg,Augsburg,1,3,A,2.09,3.64,3.44,1.77,2.08,1436.4,1499.8,-63.41,1.0,1.8,0,2,3,2.2,0.8,3,1,1,0,1,0,2.0,3.0
2024-03-16 00:00:00,Hoffenheim,Stuttgart,0,3,A,3.75,4.15,1.87,1.44,2.7,1482.09,1596.69,-114.6,1.4,1.6,2,1,2,2.2,1.0,4,1,0,1,0,0,3.0,2.0
2024-03-16 00:00:00,Union Berlin,Werder Bremen,2,1,H,2.03,3.56,3.7,1.96,1.88,1445.22,1480.12,-34.91,0.8,1.2,2,1,2,1.0,1.4,1,1,3,0,1,0,0.0,2.0
2024-03-16 00:00:00,Mainz,Bochum,2,0,H,1.78,3.88,4.47,1.8,2.04,1407.66,1454.29,-46.63,1.0,2.8,1,1,3,1.6,2.8,1,1,3,0,0,1,2.0,2.0
2024-03-16 00:00:00,Darmstadt,Bayern Munich,2,5,A,16.6,9.19,1.14,1.28,3.75,1364.61,1616.61,-251.99,0.4,2.2,0,2,3,2.8,2.0,2,1,2,0,1,0,0.0,8.0
2024-03-16 00:00:00,Heidenheim,M'gladbach,1,1,D,2.45,3.64,2.78,1.67,2.24,1466.26,1461.93,4.33,1.2,1.6,1,1,3,1.8,1.6,1,3,1,0,1,0,1.0,2.0
2024-03-17 00:00:00,Freiburg,Leverkusen,2,3,A,5.69,4.35,1.56,1.72,2.15,1484.82,1698.2,-213.38,1.6,2.2,1,2,2,2.2,0.4,5,0,0,0,1,0,1.0,2.0
2024-03-17 00:00:00,Dortmund,Ein Frankfurt,3,1,H,1.62,4.43,4.92,1.5,2.58,1575.58,1547.9,27.68,2.0,1.0,3,1,1,2.2,1.6,2,3,0,0,0,1,3.0,3.0
2024-03-30 00:00:00,Ein Frankfurt,Union Berlin,0,0,D,2.04,3.44,3.81,2.11,1.75,1534.09,1461.72,72.37,2.2,2.0,2,2,1,1.0,1.4,2,1,2,1,0,0,3.0,0.0
2024-03-30 00:00:00,Leverkusen,Hoffenheim,2,1,H,1.22,7.36,11.77,1.31,3.47,1704.99,1471.87,233.12,2.2,0.8,5,0,0,1.2,2.0,2,0,3,1,0,0,3.0,2.0
2024-03-30 00:00:00,M'gladbach,Freiburg,0,3,A,2.23,3.68,3.11,1.65,2.28,1462.12,1478.03,-15.91,2.0,1.8,1,3,1,2.0,2.2,1,2,2,0,0,1,3.0,3.0
2024-03-30 00:00:00,RB Leipzig,Mainz,0,0,D,1.38,5.3,7.65,1.53,2.52,1567.04,1424.67,142.38,2.8,0.8,4,0,1,1.2,2.2,2,1,2,0,1,0,0.0,2.0
2024-03-30 00:00:00,Werder Bremen,Wolfsburg,0,2,A,2.84,3.56,2.43,1.77,2.08,1463.62,1424.1,39.52,1.0,1.4,1,1,3,1.2,2.2,0,2,3,0,0,1,2.0,2.0
