Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals,Div,Time,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BFDH,BFDD,BFDA,BMGMH,BMGMD,BMGMA,BVH,BVD,BVA,BWH,BWD,BWA,CLH,CLD,CLA,LBH,LBD,LBA,PSH,PSD,PSA,MaxH,MaxD,MaxA,BFEH,BFED,BFEA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,BFE>2.5,BFE<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,BFEAHH,BFEAHA,B365CH,B365CD,B365CA,BFDCH,BFDCD,BFDCA,BMGMCH,BMGMCD,BMGMCA,BVCH,BVCD,BVCA,BWCH,BWCD,BWCA,CLCH,CLCD,CLCA,LBCH,LBCD,LBCA,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,BFEC>2.5,BFEC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,BFECAHH,BFECAHA
2023-08-18 00:00:00,Mallorca,Villarreal,0,1,A,2.95,3.11,2.63,2.38,1.6,1500.0,1485.0,15.0,1.0,1.0,0,1,0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-18 00:00:00,Valencia,Las Palmas,1,0,H,1.59,3.94,6.28,2.15,1.73,1515.0,1500.0,15.0,2.0,1.0,1,0,0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19 00:00:00,Osasuna,Ath Bilbao,0,2,A,2.83,3.11,2.71,2.39,1.59,1515.0,1485.0,30.0,2.0,0.0,1,0,0,0.0,2.0,0,0,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19 00:00:00,Sociedad,Celta,1,1,D,1.76,3.5,5.24,2.4,1.58,1500.0,1485.0,15.0,1.0,1.0,0,1,0,0.0,2.0,0,0,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19 00:00:00,Almeria,Real Madrid,1,3,A,8.0,5.01,1.39,1.63,2.32,1485.0,1515.0,-30.0,0.0,2.0,0,0,1,2.0,0.0,1,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-20 00:00:00,Girona,Getafe,3,0,H,2.05,3.18,4.15,2.59,1.5,1500.0,1500.0,0.0,1.0,1.0,0,1,0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-20 00:00:00,Barcelona,Cadiz,2,0,H,1.21,6.7,14.64,1.59,2.39,1500.0,1515.0,-15.0,0.0,0.0,0,1,0,1.0,0.0,1,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-20 00:00:00,Betis,Ath Madrid,0,0,D,3.86,3.45,2.03,2.14,1.73,1515.0,1515.0,0.0,2.0,1.0,1,0,0,3.0,1.0,1,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 00:00:00,Alaves,Sevilla,4,3,H,3.32,3.06,2.4,2.61,1.49,1485.0,1485.0,0.0,0.0,1.0,0,0,1,1.0,2.0,0,0,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 00:00:00,Granada,Vallecano,0,2,A,2.65,3.08,2.92,2.38,1.58,1485.0,1515.0,-30.0,1.0,3.0,0,0,1,2.0,0.0,1,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-25 00:00:00,Las Palmas,Sociedad,0,0,D,4.1,3.28,2.04,2.44,1.57,1485.65,1499.35,-13.71,0.5,1.0,0,1,1,1.0,1.0,0,2,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-25 00:00:00,Celta,Real Madrid,0,1,A,4.74,3.94,1.74,1.78,2.08,1485.65,1528.71,-43.06,0.5,1.5,0,1,1,2.5,0.5,2,0,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26 00:00:00,Cadiz,Almeria,1,1,D,2.25,3.36,3.34,2.1,1.76,1499.35,1471.29,28.06,0.5,1.0,1,0,1,0.5,2.5,0,0,2,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26 00:00:00,Granada,Mallorca,3,2,H,2.65,3.0,3.01,2.7,1.47,1471.29,1484.35,-13.06,0.5,2.5,0,0,2,0.5,1.0,0,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26 00:00:00,Sevilla,Girona,1,2,A,2.08,3.48,3.65,1.95,1.89,1470.0,1515.0,-45.0,2.0,3.0,0,0,2,2.0,0.5,1,1,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-27 00:00:00,Valencia,Osasuna,1,2,A,1.9,3.49,4.33,2.23,1.68,1529.35,1498.71,30.64,1.5,0.5,2,0,0,1.0,1.0,1,0,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-27 00:00:00,Ath Bilbao,Betis,4,2,H,1.92,3.66,4.03,2.0,1.85,1501.29,1515.0,-13.71,1.0,1.0,1,0,1,1.0,0.5,1,1,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-27 00:00:00,Villarreal,Barcelona,3,4,A,3.54,3.7,2.05,1.68,2.23,1500.65,1515.65,-15.0,1.0,1.0,1,0,1,1.0,0.0,1,1,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-28 00:00:00,Vallecano,Ath Madrid,0,7,A,4.04,3.47,1.97,2.12,1.74,1528.71,1515.0,13.71,2.0,0.0,2,0,0,1.5,0.5,1,1,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-28 00:00:00,Getafe,Alaves,1,0,H,2.28,2.93,3.8,3.14,1.37,1485.0,1500.0,-15.0,0.0,1.5,0,1,1,2.0,2.0,1,0,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01 00:00:00,Cadiz,Villarreal,3,1,H,3.36,3.53,2.18,1.87,1.97,1498.14,1486.29,11.85,0.67,1.0,1,1,1,1.67,2.0,1,0,2,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01 00:00:00,Almeria,Celta,2,3,A,2.97,3.31,2.5,2.07,1.78,1472.5,1472.5,0.0,0.67,2.0,0,1,2,0.33,1.33,0,1,2,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02 00:00:00,Alaves,Valencia,1,0,H,2.93,2.94,2.77,2.76,1.45,1484.35,1513.03,-28.68,1.33,1.67,1,0,2,1.33,1.0,2,0,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02 00:00:00,Betis,Vallecano,1,0,H,1.98,3.5,3.99,2.09,1.77,1499.41,1513.12,-13.71,1.33,1.67,1,1,1,1.33,2.33,2,0,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02 00:00:00,Sociedad,Granada,5,3,H,1.45,4.59,7.29,1.82,2.02,1498.76,1486.86,11.91,0.67,0.67,0,3,0,1.33,2.33,1,0,2,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02 00:00:00,Real Madrid,Getafe,2,1,H,1.33,5.14,10.55,1.88,1.95,1541.86,1500.65,41.21,2.0,0.33,3,0,0,0.33,1.0,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03 00:00:00,Girona,Las Palmas,1,0,H,1.68,3.79,5.46,2.11,1.75,1528.07,1486.24,41.83,2.0,0.67,2,1,0,0.33,0.67,0,2,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03 00:00:00,Mallorca,Ath Bilbao,0,0,D,3.26,3.09,2.42,2.58,1.52,1468.79,1516.88,-48.09,1.0,1.67,0,1,2,2.0,1.33,2,0,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03 00:00:00,Osasuna,Barcelona,1,2,A,5.12,4.1,1.66,1.78,2.06,1515.03,1530.0,-14.97,1.33,1.0,2,0,1,2.0,1.0,2,1,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15 00:00:00,Vallecano,Alaves,2,0,H,2.01,3.2,4.36,2.66,1.49,1497.52,1500.59,-3.06,1.0,2.0,2,0,2,1.25,1.25,2,0,2,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16 00:00:00,Ath Bilbao,Cadiz,3,0,H,1.55,4.08,6.56,2.05,1.79,1514.82,1512.63,2.19,1.5,1.0,2,1,1,1.25,1.0,2,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16 00:00:00,Valencia,Ath Madrid,3,0,H,3.82,3.38,2.06,2.16,1.72,1496.8,1530.59,-33.79,1.0,1.0,2,0,2,3.33,0.33,2,1,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16 00:00:00,Celta,Mallorca,0,1,A,2.05,3.13,4.25,2.64,1.49,1487.5,1470.85,16.64,1.0,1.5,1,1,2,0.75,1.25,0,2,2,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16 00:00:00,Barcelona,Betis,5,0,H,1.37,5.23,7.99,1.56,2.45,1544.35,1515.0,29.35,2.0,1.0,3,1,0,1.25,1.25,2,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17 00:00:00,Villarreal,Almeria,2,1,H,1.48,4.77,6.36,1.57,2.44,1471.81,1457.5,14.31,1.5,2.25,1,0,3,1.0,2.25,0,1,3,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17 00:00:00,Real Madrid,Sociedad,2,1,H,1.67,3.97,5.2,1.88,1.96,1555.09,1513.25,41.84,2.0,0.5,4,0,0,1.75,1.25,1,3,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17 00:00:00,Sevilla,Las Palmas,1,0,H,1.64,3.92,5.68,2.0,1.84,1456.93,1473.04,-16.1,1.67,2.67,0,0,3,0.25,0.75,0,2,2,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17 00:00:00,Getafe,Osasuna,3,2,H,2.6,2.93,3.16,2.94,1.41,1487.42,1500.67,-13.26,0.5,1.25,1,1,2,1.25,1.25,2,0,2,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18 00:00:00,Granada,Girona,2,4,A,2.71,3.37,2.64,2.02,1.8,1472.37,1541.27,-68.9,1.75,3.0,1,0,3,1.75,0.5,3,1,0,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-22 00:00:00,Alaves,Ath Bilbao,0,2,A,4.07,3.14,2.09,2.57,1.52,1485.46,1529.73,-44.27,1.0,1.4,2,0,3,1.8,0.8,3,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23 00:00:00,Girona,Mallorca,5,3,H,1.92,3.38,4.42,2.39,1.59,1553.33,1486.57,66.76,2.2,0.8,4,1,0,0.8,1.0,1,2,2,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23 00:00:00,Osasuna,Sevilla,0,0,D,2.55,3.21,2.94,2.26,1.66,1485.1,1472.63,12.47,1.4,1.6,2,0,3,1.5,2.0,1,0,3,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23 00:00:00,Barcelona,Celta,3,2,H,1.29,5.95,10.23,1.52,2.55,1558.09,1471.78,86.31,2.6,0.8,4,1,0,0.8,1.4,1,1,3,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
